No,Ulasan,Label,Pelayanan,Fasilitas,Wahana,Kuliner
193,"Jalan masuk kelokasi mungkin bisa dilebarkan atau dicarikan jalan masuk lain... Saat ramai, fasilitas toilet terasa sekali kalau kurang... Karena harus menunggu dengan sabar digubakan orang yg ganti dan bilas setelah mandi berenang... Lainnya itu... Tempat e asyik... Udaranya mantap... Sudah tertata rapi lah... Buat pilihan liburan sama keluarga ok",0,1,1,1,0
194,Nice . Seger bget enak bgt.,1,0,1,0,0
195,Tiket masuk murah.. Parkir lumayan.. Makanan enak harga bersahabat,1,0,1,0,1
196,"Semua atraksi nya murah meriah dan cukup banyak pilihannya. Start 15 ribu untuk wahana"" bermain. Ada kolam renang alami dan terapi ikan, gratiss! Utk musim kemarau wajib banget bawa topi/payung karena gak ada tempat yg rimbun. Parkirmobil sekitar 10rb sptnya dan parkir motor 5 rb saja. Tidak ada biaya masuk lain"". Staff nya ramah"", khusus kereta api antrinya kurang lebih 8 menit tergantung keramaian ya. Happy holidays guys.   ",1,1,1,1,1
197,Tempat nya bagus view nya bagus cocok untuk berwisata,1,0,1,0,0
198,Wisata low budget yang cukup bikin aku sekeluarga happy    Sedikit saran... kalo mau ke sumber gempong lebih baik berangkat pagi.. soalnya di akhir pekan sangat ramai dan banyak mobil yang ditolak/ gaboleh masuk karena parkir full  Wahana nya menarik dan murah meriah Ini nih aku sertakan juga foto budgeting aku sebelum berangkat ke lokasi Totalnya cuma 150k,1,1,1,1,0
199,Pemerintah daerahnya sungguh bisa memanfaatkan lahan menjadi sumber pendapatan dan ini benar benar sangat baik sekali meskipun gak tau sih ini milik perorangan swasta atau milik pemerintah daerah. Fasilitas sudah cukup baik dan yg gak kalah penting banyaknya tempat duduk bikin yg ngunjungi gampang nyari duduk kalau capek.,1,0,1,0,0
200,bagus banget sejuk lagi persawahan,1,0,1,0,0
201,Kesini masih tahap pembangunan yaa .. tpi udah nyaman n cocok untuk healing,1,0,1,0,0
202,"Catatan untuk Jalan di area parkir bisa disamakan dengan cor atau aspal, sedang musim hujan bisa licin dan membahayakan",0,0,1,0,0
203,"Luar biasa sejuk, indah, banyak wahana. Kantin tempat jualan perlu diperbaiki lagi, sering terlihat kotor n kurang menarik",0,0,1,1,0
204,"Tiket murah.dan hari minggu ini tadi padat pengunjung.untuk kolam renang dan kolam ikan gratis,dan wahana yg lain banyak.yang seru naik kereta sawah karena melintas diatas persawahan dan tanaman strawbery.rekomended buat wisata keluarga",1,0,1,1,0
205,Tempatnya luas,1,0,1,0,0
206,Suasana alam yang mempesona,1,0,1,0,0
207,Tempatnya murah dan bagus,1,0,1,0,0
208,Murah meriah,1,0,1,1,1
209,Suka banget disini suasana asri. Sejuk Tapi kalau beli makan harus ke toko2 yg atas itu dan di cafe depan parkir . Saran aja. Toko2 gubuk2 biar di jualan makanan juga. Tiket murah meriah 5000 . Suka saat suasana menjelang sore.  .,1,0,1,0,1
210,"Rasanya seperti pulang kampung dadakan mengunjungi wisata ini. Parkir cukup luas, banyak destinasi tempat yg bisa dikunjungi selain area persawahan yg hijau, ada kolam ikan yg bisa buat terapi ikan, ATV, Kereta sawah, Kolam pemandian, Ayunan dan Tempat makan yg rasanya lumayan dan worth it. Sangat rekomended bagi kalian yg ingin menikmati suasana yg tenang dan asri.",1,0,1,1,0
211,"Bagus sih, cm kurang wahana lagi",0,0,0,1,0
212,"Tempat nya bersih, Cocok untuk wisata keluarga, Sawahnya hijau & pemandangannya bagus, Aneka permainan juga cukup seru, Ada area kolam pemandian & taman juga",1,0,1,1,0
213,Enak udara sejuk sekali lokasi sangat mudah di jangkau,1,0,1,0,0
214,Sebetulnya ini tempat biasa saja yg dekat daerah pegunungan. Dg view sawah terasiring yg ga terlalu luas dan backgeound gunung arjuno yg agak jauh. Tiket masuk cm 5K dan parkir mobil 6K. Datang saat hari minggu ramai sekali pengunjungnya kemungkinan msh banyak yg penasaran dg tempat ini. Tersedia toilet dan kmr ganti bilas bayar seikhlasnya dg jumlah yg ga memadai ketika padat pengunjung. Tersedia jg musholla yg kecil dan kurang bersih. Kondisi pengatur keluar masuk kendaraan personel msh kurang karena msh sering ketika mobil berpapasan kesulitan yg efeknya macet. Kolam memang alami cm klo bisa dibuat lbh aman lagi karena pinggiran kolam dan bagian dalam kolam msh banyak batu tajam yg beresiko fatal ketika pengunjug tdk paham. Tempat parkir mobil ketika musim penghujan sering roda selip karena dasar msh tanah liat Overall : tempat ini sebetulnya tempat biasa saja cm diberikan pemanis sedemikian rupa shg tmpk lbh menarik,0,0,1,1,0
215,Wisata berkonsep sawah dg harga tiket masuk yg sangat murah,1,0,1,0,0
216,Apa yg kurang di sini?? Jawabanya adalah pohon ..    untuk pengelola tanamlah pohon di area2 yg terlalu terbuka.. biar kesannya lebih bersahabat untuk pengunjung yg mayoritas bocil...,1,1,1,0,0
217,"Sering kesini bareng keluarga dan temen,  Harga bersahabat",1,0,1,0,0
218,Tempat dan wahana bermain asyik...parkir luas...cuma gazebonya krg banyak klo weekend pngunjug mmbludak,0,0,1,0,0
219,"Suasana enak, sejuk, tiket murah, untuk makanan di cafe lumayan enak.. Hrga standard ya ditempat wisata.... Ak ksini karenaa pas ad acara kantor suami nginep nyewa tend skitar 15 tenda.. Cocok untuk berakhir pekan brsama kluarga maupun temen kerja",1,0,1,0,1
220,"bagusss banget cuy tempatnya, awalnya sempet ragu karena liat di comment ig ada yg bilang kalo kesana hari minggu bikin kepala pusing sampe gedeg karena saking ramenya. tapi hari minggu ttp nyoba kesana, sampe pas jam 7 dan enak bgt masih sepi dan super dingin. ramenya itu mulai jam 9 an. jd kalo kalian gamau rame ya dateng pagi aja. but walaupun rame tetep seru sih, dan ga yang sampe bikin gedeg wkwkwk",0,0,1,0,0
221,Tempat yang bagus...,1,0,1,0,0
222,Pemandangannya bagus makanannya enak harganya murah,1,0,1,0,1
223,"Untuk tempatnya its okayy lumayan, wahananya juga cukup banyak. Untuk harga bisa di bilang affordable, mungkin saya lebih menyarankan untuk main di kereta sama di bebek airnya saja karena worth it untuk uang yg kita keluarkan. Untuk rendam kaki juga gratis terus renang juga gratis jadi pasti masih banget jadi tujuan kalo ada waktu luang",1,0,1,1,0
224,Mantaaaapp pwoolll Recomended bgt buat liburan keluarga,1,0,1,0,0
225,"Tiket masuk nya murah, suasana di dalam juga menyenangkan terutama buat anak2. Banyak gajebo2 yg bisa di pakai buat santai sambil liatin sawah dan hirup udara segar. Termasuk wisata favorit di daerah Trawas",1,0,1,0,0
226,"Terlalu padat pengunjung, karena tidak ada pembatasan pengunjung dari pihak management.  Tempat parkir mobil tidak rapih dan banyak yang jeblos  Untung murah",0,1,1,0,0
227,"Bagus tempatnya, ada kolam renangnya dari sumber langsung juga banyak ikannya, spot foto banyak, banyak yg jualan dan enak-enak makanannya, harga terjangkau, ada ATV nya, ada sepeda gantungnya, ada sepeda bebek airnya, ada kereta-keretaannya, bisa sewa kamar juga, kalau weekend harga sewa kamarnya berbeda. Disini juga sering ada acara.",1,0,1,1,1
228,"suasana nyaman untuk nyantai , pemandangan macam ubud gitu.....",1,0,1,0,0
229,Tempat wisata yg bagus dan cocok untuk keluarga yg ingin refresh karena bnyk menyajikan pemandangan sawah dg latar belakang gunung penanggungan,1,0,1,0,0
230,"Tiket murah2 suasana asri,saran aja ditambahin tempat berteduh dan gubukan sawahnya kasian pas musim hujan",0,0,1,0,0
231,"tempat sangat nyaman dan jauh dari keramaian, buat menenangkan diri dan healing tipis2 kesini recomended sekali gess",1,0,1,0,0
232,"Pemandangannya sangat menakjubkan, dikarenakan memang lokasi di persawahan agak panas. Tetapi tidak dapat dipungkiri biaya masuk murah, harga makanan cukup terjangkau. Cocok jadi salah satu destinasi wisata yang harus dikunjungi",0,0,1,0,1
233,Sejuk ditambah banyak spot foto,1,0,1,0,0
234,Bagus...referensi healing keluarga,1,0,1,0,0
235,"bagus tempatnya, tiket masuk juga murah meriah",1,0,1,0,0
236,"Tempatnya bersih sejuk jg smua petugasnya ramah"",,,,,,",1,1,1,0,0
237,"Meskipun persawahan tp cocok bnget buat seru""an",1,0,1,0,0
238,Adminnya kurang ramah  (Asli) Admin tidak ramah,0,1,0,0,0
239,"Bagus banget bener2 alam pedesaan asli... Ada bapak tani juga yg masih memanen padi dan memisahkan biji padi dan daunnya dengan cara yg tradisional. Terapi ikannya juga seru sih menurutku ikannya gede2 berasa banget waktu kaki digigiti ikannya geli2 gimana gitu.. sumber airnya asli seger dan dingin. Air kolamnya juga kayaknya asli sumber air ya tanpa kaporit, dasar kolam juga masih batu2an gitu, berenang bareng ikan . Cocok buat rekreasi keluarga. Wahana kereta sawahnya juga seru meski aku sedikit ngeri pas di rel yg menikung. Untuk bis kayaknya ga bisa masuk ya.. kalo elf bisa.. karena jalannya cukup untuk 2 mobil keluarga yg berpapasan harus berhenti salah satu.",0,0,1,1,0
240,"Kesini sudah berulang kali, mulai dari yang masih ada pedagang yang motoran, sampai sekarang banyak pembangunan yang sudah berkembang banyak.. Dari kereta sawah, perahu bebek, becak langit",1,0,1,1,1
241,kesini cuma suka sama kereta sawahnya doang    dan makannya murah bangettt,1,0,0,1,1
242,Untuk mobil yg kondisi nya baik banyak tanjakan curam,0,0,1,0,0
243,Weekend macet luar biasa,0,0,1,0,0
244,"Kesini pagi2 banget sih, belum terlalu ramai. Minus rumah makan, mending ada spot buat cafe gitu juga..",0,0,0,0,1
245,"Tempat rekreasi keluarga murah meriah, lengkap banget ada kolam renang, terapi ikan, warung makan, permainan anak, musholla, toilet, lengkap pokoknya.",1,0,1,1,0
246,Sejuk sekali hawanya,1,0,1,0,0
247,"Untuk healing tipis2 dengan harga yang murah dan pemandangan yang bagus, worth it!",1,0,1,0,0
248,Wisata Keluarga di Trawas Jawa Timur.,1,0,1,0,0
249,Wisata alami tema persawahan dan sumber air,1,0,1,0,0
250,Tergolong eduwisata yg begitu naturalis meski baru berdiri fasilitas yg lumayan memadai bagi pengunjung,1,0,1,0,0
251,tempat wisata untuk kekuarga yang rekomended,1,0,1,0,0
252,"Tempat yg asri.... Ada kolam renang,area bermain. Sangat cocok untuk berwisata bersama keluarga",1,0,1,1,0
253,Bagus sekali pemandangannya,1,0,1,0,0
254,"Recommended bgt guys epic pokoknya,tpi aksesnya menakutkan hehe",0,0,1,0,0
255,"Tempatnya alami, sejuk, cocok untuk wisata keluarga. Suatu saat pengin kembali kesini lagi",1,0,1,0,0
256,"tempat bagus view nya juga dapat banget apalagi dengan suasana sawah yang sangat luas dan menyatu dengan alam, wahana juga banyak",1,0,1,1,0
257,"Wisata baru yg bagus banyak wahana dan benar2 fresh,sangat rekomen dan harga tiket juga merakyat",1,0,1,1,0
258,Terlalu bnyk orang,0,0,1,0,0
259,"Seru,bagus",1,0,1,1,0
260,Tempat nyaman harga tiket terjangkau,1,0,1,0,0
261,"Lumayan untuk mengisi kekosongan di akhir pekan, udara sejuk, pemandian sungai nya alami, ada terapi ikan. Kalo kendaraan kurang kuat nanjak di sarankan lewat jalur Trawas, kalo lewat pandaan (jalur cimory) nanjaknya cukup extrim.",0,0,1,0,0
262,Temapt yg menarik utk menikmati suasana sumber air di pegunungan yg lagi banyak berbenah utk melengkapi wahana,1,0,1,1,0
263,Bisa dijadikan pilihan rekreasi alam,1,0,1,0,0
264,"Tempat yang ""pikniable"". Kita bisa kesini bersama keluarga tanpa ada larajgan membawa makanan dan minuman dari luar. Toilet dan mushollahnya bersih. Harga tiket tiap wahana murah meriah ceria syalalalala. Banyak disediakan gazebo atau meja2 kecil yang bisa kita manfaatkan untuk nunggu bocil2 yang pengen berenang di kolam sumbernya. Parkirannya luas,tapi sedikit mengkhawatirkan saat banyak pengunjung karena kita bisa diarahkan ke lapangan parkir berumput yang yaaaah....ga bagus buat mobil karena roda mobil bisa masuk lumpur(pengalaman suami pernah batu dorong mobil pengunjung yg mobilnya terjebak). Akses jalan satu arah tapi ada pemandu, sebaiknya berhati hati saat akan masuk dan keluar lokasi karena tikungan sangat tajam dan jalan menurun curam. Pastikan driver anda mahir dan trampil menguasai segala medan.",0,1,1,1,1
265,Bagus hanya saja tempat santaenya masih kurang banyak,0,0,1,0,0
266,Keren sejuk.. Untuk plang nama wisata nya tolong diperjelas .agar kalo menuju kesana bisa langsung belok di gang masuk nya.. Karena kita kemarin cari2 meskipun bantuan dari google map tetap saja hampir nyasar karena dari posisi mau masuk gang jalan nya menurun tidak kelihatan nama wisata nya..,0,0,1,0,0
267,"Ekonomis, dan tempatnya indah",1,0,1,0,0
268,"Tempat enak, makanan enak dgn harga standart, pemandangan bagus   Ig @fitriya_hanim28",1,0,1,0,1
269,"Harga tiket masuknya murah sekali cukup 5000 Pemandangan sawah hijau yang bagus sekali Cocok buat yg mau jalan-jalan sambil menikmati keindahan alam Karna trek jalannya lumayan Bisa naik"" ke terasering sawah Banyak penjual juga Ada pemandian dan beberapa wahana bermain Akses masuknya yg cukup kecil Sehingga menyebabkan antrian saat masuk dan keluar Saran jalan masuk dn kluar dibedakan biar tidak terjadi antrian Mohon tempat parkirnya juga di paving sehingga saat hujan tidak becek Kemaren sempat mobil tidak bisa keluar dari parkir karena ban nyngkut di tanah yang becek Semoga fasilitasnya lebih baik lagi",0,1,1,1,0
270,Sayang pas hujan...jd kurang puas main air nya.,0,0,1,0,0
271,"Enak buat nyantai. Pemandangannya bagus, angin semilir. Ada area bermain juga buat anak2",1,0,1,1,0
272,Minim tempat beristrahat,0,0,1,0,0
273,"Wisata keluarga murah meriah, makanan standart, harga tergolong murah",1,0,1,0,1
274,Sarana fun gathering menjaga kekompakan dan kebersamaan teman teman wisatawan pengelolaan lahan sawah dan perbukitan menambah suasana unik,1,0,1,0,0
275,"Pas weekend kesini, tepatnya hari Minggu. Luar biasa ramainya, sebab memang family friendly, banyak wahana permainan buat anak2 dan kita disuguhkan hamparan sawah serta perkebunan seperti kebun cabai dll. Tiket masuk ke wahananya harganya sekitar 10.000-30.000, tergantung wahananya. Ada area kolam renang juga. Cocok untuk anak2 sebab tidak hanya bermain mereka juga lebih dekat dengan alam.",1,0,1,1,0
276,"Bagus ,alami cuman kalau pas hujan alamat...pindah ke warung.sedangkan warungnya kecil2...jgn lupa bawa payung",0,0,1,0,1
277,"sejuk tempat ya air ya seger lagsung dari sumber ya,",1,0,1,0,0
278,Tempatnya tambah apik..sekarang banyak wahana baru...tiket nya juga murah...,1,0,1,1,0
279,Tiket murah dan banyak wahana,1,0,1,0,0
280,Bagus tempat nya hrg terjangkau,1,0,1,0,0
281,"Murah, tempat bagus sangat instagram meble banget",1,0,1,0,0
282,"Pengaturan tidak baik, parkir sdh tdk ada tp pengunjung tetap dibiarkan msk; sampai area tdk diarahkan parkir hanya disuruh jln trs akhirnya tembus pintu keluar",0,1,0,0,0
283,"Sebenarnya ini wisata seru, konsepnya unik. Hanya saja menurut saya belum terlalu siap untuk menerima banyak wisatawan. Efek viral, wisata ini sering overload terutama di akhir pekan, bahkan kalau pas overload gak bisa masuk dan harus pulang dengan kecewa. Suasana di dalam lumayan, tapi jangan ekspektasi bagus banget seperti foto-foto di sosmed, aslinya sawah biasa yang dipercantik yang mana terkadang hijau cantik tapi terkadang juga kuning atau malah cuma lumpur. Untuk fasilitas menurut saya masih minim, toilet belum banyak, wahana juga tidak banyak dan ketika overload hampir semua fasilitas tersebut antri. Stok tempat duduk dan tempat berteduh juga minim dibanding banyaknya wisatawan, jadi siap-siap kaki pegal dan kepanasan. Habis main-main pasti lapar dan sayangnya semua stand makanan juga antri sampai gak kebagian tempat padahal belum masuk jam makan. Saya sendiri belum minat balik kesini lagi, kecuali diatas 1 tahun lagi setelah semua fasilitas siap. Dan sepertinya memang ada usaha dari pengelola untuk menambah fasilitas, hanya saja sekarang belum aktif. Untuk saat ini, berikut tips kalau mau kesini dengan nyaman: sebisa mungkin hindari weekend, bawa tikar sendiri untuk duduk, dan kalau bisa bawa bekal makan sendiri. Yang terakhir, medan disini kalau lewat prigen cukup sulit, bahkan untuk menuju kesini lewat kampung penduduk dengan jalan sempit dan naik turun. Jadi pastikan kendaraan sehat dan pengemudi memiliki pengalaman yang cukup.",0,1,1,1,1
284,"Salah satu hidden gems di trawas, akses jalan masuknya lewat kampung kecil gitu 200m d awal tp stelah itu lebar n bus pariwisata bisa masuk juga.  harga tiket masuknya Rp. 5000 anak d atas satu tahun / yg tingginya lebih dari 100cm hrs bayar tiket. Parkir mobil Rp. 6000 saja.  Tiket masuk itu udh bs menikmati secara cuma2 wahana pemandian (kolam air dingin), kolam terapi ikan sama pondok2 kecil mirip gazebo yg tersebar di sawah2 itu gratis buat duduk n foto2.  Utk wahana lain berbayar antara 10 s.d 25k. Kyk ATF itu 25k, Kuda 20k, Sepeda / becak layang 20k, kereta 10k, dll  Makanan2 cukup beragam dgn harga terjangkau, gorengan gede2 10k dpt 4 pcs, minuman2 saset rata2 Rp. 5000, mie cup Rp. 8000 ada juga rujak manis Rp. 15.000, puding Rp. 10.000, aneka kerupuk dn hasil kebun kyk ubi mentah, jeruk, dll.  Overall cukup memuaskan utk healing org dewasa n main utk ank2. Banyak juga area swa foto yg Instagram able..",1,0,1,1,1
285,Sangat Bagus,1,0,1,0,0
286,Buat Keluarga oke..,1,0,1,0,0
287,Suasananya dinginmmm banget,1,0,1,0,0
288,Menyenangkan,1,0,1,1,0
289,baguss ada beberapa wahana gratis ex: kolamnya yg lainnya masih bayar asrii juga tempatnya,1,0,0,1,0
290,"Main lagi ketempat wisata ini setelah 1 taun berselang, sekarang tempatnya lebih luas jalan masuknya jg sudah bagus dan yg pasti wahananya juga banyak banget tiket masuknya Rp.5rb/org, ada pujaseranya seru banget deh jadi kayak one stop wisata gitu. Nggak bakal nyesel main kesini fasilitasnya juga lengkap ada toilet dan musholanya dan semuanya gratis ada banyak saung2 buat duduk2 santai, untuk harga wahana wisatanya mulai dari 20rb/org tergantung wahananya ya. Yuk mari berkunjung gengs",1,0,1,1,1
291,Tempat yg sejuk serta hargau yg terjangkau pasti jadi pilihan anda dan keluarga untuk liburan,1,0,1,0,0
292,tempat yang bagus untuk hangout terutama dengan keluarga.,1,0,1,0,0
293,"Tempat wisata murah meriah daerah trawas. Patut untuk dicoba. Bisa berenang, terapi ikan, bermain beberapa wahana, atau cukup menikmati udara yg segar sekitar sawah dan kolam. Banyak tersedia stand makanan, harga terjangkau. Hati-hati jika ingin masuk ke area wisata dari jalan raya, karena pas tanjakan dan belokan. Mungkin sebelumnya perlu diberi penunjuk jalan.",0,0,1,1,1
294,Asri pemandangan seperti didesa2,1,0,1,0,0
295,Bagus banget,1,0,1,0,0
296,Wisata sawah yg sangat menentramkan hati,1,0,1,0,0
297,"Tempatnya bagus, fasilitas lengkap, wahana permainannya seru, harga tiketnya murah. Ada kolam renang, kereta sawah, bebek air, sepeda melayang, sampai becak terbang. Cocok buat rekreasi bareng anak2.",1,0,1,1,0
298,"Suasana cukup nyaman,hingga kita betah disana",1,0,1,0,0
299,wisata murah dan bermanfaat,1,0,1,0,0
300,"Sebenarnya konsepnya bagus dan unik, hanya saja belum siap jadi tempat wisata yang menampung banyak wisatawan. Karena viral akhirnya overload terutama  akhir pekan. Bagus di sosmed, realitanya sawah yang dipercantik sehingga bagus buat yang suka suasana alam, tapi kurang cocok buat yang cuma mau wisata cantik. Fasilitas bisa dibilang masih minim, wahana cuma beberapa dan selalu antri akhirnya jadi kurang berminat cobain semua wahananya. Tempat duduk dan tempat berteduh minim dibanding jumlah pengunjung, jadi siap-siap kaki pegal dan kepanasan. Menjelang siang lapar tapi semua stand makanan antri dan gak bisa dapat tempat duduk, padahal masih set 11 belum masuk jam makan siang. Akhirnya kesini cuma coba satu wahana saja, habis gitu karena lapar dan restonya antri terpaksa cari resto di luar sehingga gak jadi coba wahana lain. Saya pribadi kurang berkenan balik kesini kecuali di atas 1 tahunan lagi ketika fasilitas sudah banyak diperbaiki. Dan perlu diapresiasi juga pihak pengelola karena sepertiny ada usaha penambahan fasilitas hanya saja belum aktif. Sementara ini bisa jadi wisata menarik selama bukan weekend, kalau weekend bisa dipikir kembali. Jika bisa mentoleransi antri dan keramaian mungkin tetap bisa jadi wisata menarik, tapi bagi yang kurang suka antri bisa dipertimbangkan kembali. Akses kesini kalau lewat Prigen agak susah ya medannya, banyak tanjakan turunan tajam dan berkelok, pastikan kendaraan sehat dan pengemudi memiliki cukup pengalaman.",0,0,1,1,1
301,"Tempat yg nyaman untuk healing keluarga, view nya bagus, makanan murah dan terjangkau, karena wisata di olah oleh warga setempat.",1,0,1,0,1
302,Akses jalan dan tempat parkir sangat kurang....  Tidak untuk kembali lagi,0,0,1,0,0
303,Wisata alam harga tiket masuk terjangkau,1,0,1,0,0
304,"Pernah kesini , walau hujan tapi keren",1,0,1,0,0
305,"harga tiket masuk murah meriah, cuma 5 rb, parkir R2 3 rb",1,0,1,0,0
306,"Dengan harga tiket masuk 5.000/orang sih ini bisa jadi salah satu opsi buat bocil, harga makanan & minumannya pun relatif murah untuk kategori tempat wisata. Mungkin perlu pengembangan pada wahana bermain anak & juga fasilitas gazebo/pondok.",0,1,1,1,1
307,Bagus sejuk dan asri tapi tidak ada kolam renang hanya kolam yang air nya sumber langsung,0,0,0,1,0
308,Guesthousenya bersih. Air panasnya kurang banter banyune. Ga ada TVnya. Atau mmg sengaja spy menikmati alam desa ya?,0,0,1,0,0
309,"Wisata murah, sejuk...",1,0,1,0,0
310,Murah meriah,1,0,1,1,0
311,Sekarang tambah bagus fiewnya sawah masih alami tiket masuknya jga gak mahal,1,0,1,0,0
312,Tempatnya nyaman buat liburan tipis2 murah meriah,1,0,1,0,0
313,desa yang mempunyai nilai jual yang tinggi penduduk yang saling gotongroyong dengan baik sehingga bisa merasakan hasil dari kerja kerasnya,1,1,0,0,0
314,Wisata alam terbaik. Ramah kantong banget. Wisata air yg bersih & alami. Cocok untuk wisata keluarga,1,0,1,1,0
315,Usahakan pagi kalo kesini dijamin lebih keren,1,0,1,0,0
316,"Tempat yg sangat menarik untuk dikunjungi, Family time",1,0,1,0,0
317,"Sangat bagus, dan cocok buat anak2",1,0,1,1,0
318,Tempat sejuk Sumber air sangat jernih Cocok untuk keluarga dan anak2 Wisata edukasi Relaksasi Dan murah tiket 5rb Masuk,1,0,1,0,0
319,wisata nyaman n murah,1,0,1,0,0
320,"Mantep buat wisata bareng keluarga. Biaya masuk 5k/person super murah buat tempat seindah itu, lho. Ada sawah, wahana, parit/sungai kecil, kolam pemandian, parkir luas (parkir mobil 6k), kuliner. Cuma karena dikit bgt tempat yang ada atapnya, takut pas hujan atau terik pasti kurang nyaman. Saran: pertahankan wahana nya biar ngga rusak, beri tempat yang ada atapnya utk berteduh.",0,0,1,1,1
321,"Wisata dengan konsep persawahan di kaki gunung. Ada kolam pemandian, kolam ikan, dan wahana seperti sepeda gantung, ayunan, naik kuda, naik kereta berkeliling sawah, bebek air, juga ada Pojok Dolanan. Tempat makan tersedia, tempat oleh-oleh dan jajanan juga ada. Cocok buat refreshing bersama teman-teman atau keluarga.  Tapi setahu saya tempat istirahat (bangku-bangku atau saung) masih kurang banyak. Saya yang gendong bayi jadi kecapekan kalau jalan terus :)",0,0,1,1,1
322,Template nyaman...,1,0,1,0,0
323,Tempat campingnya mantab....,1,0,1,0,0
324,harga tiket masuk 5k.parkir mobil 6k.naik kereta 10k.harga makanan standart.Lumayan lah,1,0,1,0,1
325,Tempatnya sejuk tapi tempat untuk teduh kurang pas waktu hujan masih perlu pembenahan untuk jalan parkir atau tempat parkirnya pemberian tempat makan di bawah masih kurang,0,0,1,0,1
326,Pemandangan alam yang indah cook untuk bersantai Dari kebisingan kota dengan view persawahan,1,0,1,0,0
327,Wisata keluarga yg ramah anak..,1,0,1,0,0
328,Tempat nya asri dan sejuk,1,0,1,0,0
329,Mantap bngt tempatnya,1,0,1,0,0
330,Bagus dan murah,1,0,1,0,0
331,Wisata murah meriah uapik no debat,1,0,1,1,1
332,Suasana persawahan yg dikelilingi bukit2..mantap..,1,0,1,0,0
333,"Tempat yg asri, sejuk, pas banget buat keluarga",1,0,1,0,0
334,Bersih alami serta harga tiket masuk sangat terjangkau semua kalangan. Cocok untuk keluarga dan anak-anak...,1,0,1,0,0
335,"Pemandangan ditengah"" gunung yang nyaman",1,0,1,0,0
336,"wisata murah meriah, untuk beberapa wahana tetap bayar yaa..",1,0,1,1,0
337,Tempat rekreasi yg murah meriah seru asyik pemandangan bagus bangetttt. Harga makanan murah & tiket permainan juga murahhh. Cocok buat keluarga,1,0,1,1,1
338,"Tempat nya bagus , dingin , sejuk karna di persawahan. Dan ini first time saya ke sumber gempong . Waktu tahun baru 2023 kemarin ramai sekali pengunjungnya. Hanya disayangkan saja , waktu saya makan di salah satu tempat makan nya , penyajian nya kurang bersih. Di daun pisang nya ada tanahnya. Gk di lap dulu daun pisangnya . Selebihnya oke kok . harga tiket masuk 5k per orang Parkir motor 3k",0,1,1,0,1
339,"Wisata keluarga yg masih Alami,Tiket masuk hanya 5 K udah include kolam renang,Untuk menikmati wahana permainan yg laen Mulai 10K, 15k,25k,sangat murahlah dgn fasilitas yg di tawarkan,Sumber gempong masih 1 pengelola dgn Taman Ghanjaran,semuanya masih dlm 1 Desa Ketapan rame, Makanan ya relatif murah, 5k,8k,10k,yg kurang hanya keterbatasan parkir terutama utk roda4,jadi usahakan kalo kesini pagi disaat weekend,karena lebih dr jam 12 parkir penuh dan pintu masuk utama di tu2p,kalo hari biasa masih bisalah..",0,1,1,1,1
340,"Kalau ingin suasana pedesaan yang natural, disinilah tempatnya",1,0,1,0,0
341,"harga tiket masuk 5rb/org Wisata air yg alami,sejuk,indah dan bersih juga ada kolam renang,kolam ikan dan wahana lainnya juga hrg mknan minuman yg terjangkau di warung2 nya ...recomended utk wisata kluarga dan rombongan",1,0,1,1,1
342,Camping bersama sekecil,1,0,1,0,0
343,"Tempatnya sejuk, cocok buat healing&anak2. tiket masuknya murah. Tiket wahana laen2 harganya so far terjangkau. Lebih suka naik kereta sawah, dipemandian air sumber&terapi ikan. Rekomended",1,0,1,1,0
344,"harga tiket masuk murah,, naik wahana bayar lagi,,, cocok buat anak2 oh ya klo renang gratis...",1,0,1,1,0
345,"Tempat Healing yang nyaman. Murah di kantong, dari view, wahana alamnya, air sumbernya bersih, ada terapi ikannya, gratis. Toilet dan WC bersih. Ada musholla juga.  Bagus banget deh pokoknya, gak kecewa..",1,0,1,1,0
346,Wisata murah meriah dg pemandangan alam yg super sejuuuuk,1,0,1,0,0
347,"Tempat rekreasi sawah,suasananya sejuk.",1,0,1,0,0
348,"Parkirnya kurang jauh, klo pas hari libur susah cari parkir. Dapat parkir tp jauhnya minta ampun sampai 2 KM",0,0,1,0,0
349,Yaman bersih dan asri,1,0,1,0,0
350,Tempat yg syahdu untuk menghabiskan waktu,1,0,1,0,0
351,Bagus . Asri. Nyaman. Udara sejuk,1,0,1,0,0
352,"wisata sawah terbaik   klo kesini syahdu poll hihihi , next time kesini lg",1,0,1,0,0
353,Sangat nyaman,1,0,1,0,0
354,"wisata lihat sawah dengan pemandangan gunung penanggungan. makanan murah, tp masih belum selesai 100% pembangunannya",0,0,1,0,1
355,"Masih banyak yg dalam proses pembangunan , semoga cepat jadi",0,0,1,0,0
356,Tempatnya becek,0,0,1,0,0
357,Ke sana saat pagi menjelang siang hari jadi panas banget. Mungkin saran saya diperbanyak gazebo atau tempat buat berteduh.,0,0,1,0,0
358,Wisata sawah yang sebenarnya...semua keluarga senang.terutama anak2 karena pengalaman pertama mereka main ditengah sawah..harga tiket masuk cuma 5k..tiket wahana mulai dari 10k - 30k..untuk makanan&minuman yang dijual disana juga masih terbilang murah..akses jalan menuju lokasi baik..pokoknya puas ajak main keluarga disana..,1,0,1,1,1
